<DATABASE_ID>,<DATABASE_NAME>,<MOLECULAR_WEIGHT>,<JCHEM_ACCEPTOR_COUNT>,<JCHEM_AVERAGE_POLARIZABILITY>,<JCHEM_DONOR_COUNT>,<JCHEM_FORMAL_CHARGE>,<JCHEM_LOGP>,<JCHEM_NUMBER_OF_RINGS>,<JCHEM_PHYSIOLOGICAL_CHARGE>,<JCHEM_PKA>,<JCHEM_PKA_STRONGEST_ACIDIC>,<JCHEM_PKA_STRONGEST_BASIC>,<JCHEM_POLAR_SURFACE_AREA>,<JCHEM_REFRACTIVITY>,<JCHEM_ROTATABLE_BOND_COUNT>,<DRUGBANK_ID>
DB03606,drugbank,275.348,3,30.337107174534054,1,0,1.958526836,3,0,,14.282769822153583,-1.926921976485798,47.56,76.16410000000002,4,DB03606
DB03608,drugbank,281.3158,7,30.173326192924193,5,0,1.7629520969999999,2,2,,18.964028683768714,12.068213952712284,136.49,108.72829999999999,5,DB03608
DB03609,drugbank,267.2413,8,25.311843580485693,4,0,-1.4983127143333335,3,0,13.541639491510978,11.968422326762763,2.9867686305899848,134.99,63.090599999999995,2,DB03609
DB03610,drugbank,162.1092,1,12.232056147628182,1,0,2.5475289759999997,1,0,,9.387030731676834,-5.962199777609453,20.23,34.0126,1,DB03610
DB03611,drugbank,131.1299,4,12.407671940977824,2,0,-2.9434885073308825,0,0,,2.190015727180587,8.876919509167415,72.55000000000001,31.6403,3,DB03611
DB03615,drugbank,454.4727,14,44.89776055858383,10,0,-6.430578507000001,3,4,12.97346923745469,12.192961064467939,9.669054121110559,262.38,100.17199999999998,6,DB03615
DB03618,drugbank,383.3484,11,35.80182846493041,8,0,-4.991410057333334,2,0,12.231138627153626,11.501288100055472,-2.981083565282729,198.39999999999998,79.438,5,DB03618
DB03619,drugbank,392.572,4,46.166475299269024,3,0,3.7912592536666683,4,-1,18.296396318179,4.651656794864149,-0.3511899140388809,77.76,109.19679999999998,4,DB03619
DB03622,drugbank,331.3663,6,33.86565386927144,3,0,-1.6942159887520136,3,0,13.41388085955362,-0.540623788629763,5.7218173202740665,102.23,87.15910000000002,4,DB03622
DB03624,drugbank,232.2768,5,24.646944662959207,4,0,-1.7933115658979262,0,-1,4.578240291476705,3.714567872255411,9.445176166413134,112.65,57.597899999999996,8,DB03624
DB03626,drugbank,311.3319,4,33.16424567360983,0,0,2.0784121353333336,3,0,,12.612915333603464,-4.600901062857759,57.53,88.6603,4,DB03626
DB03628,drugbank,229.1696,4,21.518007431931096,3,0,1.577301197333333,1,-2,5.486867833057581,0.34421870395252263,-7.133216926549771,86.63,56.992599999999996,3,DB03628
DB03629,drugbank,263.1413,6,21.8202079115293,3,0,-0.7509796122268969,1,-2,6.612399527246848,1.6595124691271836,0.029230914335307556,129.52,58.962500000000006,4,DB03629
DB03630,drugbank,250.1,0,18.99144373462434,1,0,3.3862099229999996,1,0,,9.921452820144472,-9.722549155992176,0,52.265,1,DB03630
DB03632,drugbank,675.7,12,66.25265309095386,10,0,-5.073610596147748,2,-1,3.5258750353581014,2.8531753105545516,9.413294376174495,288.32,174.5165,8,DB03632
DB03635,drugbank,110.132,3,9.418094487638886,1,0,-0.45137639666666673,0,-1,,-1.2983367695760488,,54.37,21.403900000000004,1,DB03635
DB03636,drugbank,74.0818,2,7.049909593038061,2,0,-1.9544181706666666,0,1,,16.37495243003758,8.146580158833686,69.11,17.825599999999998,1,DB03636
DB03637,drugbank,118.1576,3,12.950827992233275,4,1,-1.643305222333333,0,1,,15.913656848950295,11.831333033453108,86.24,42.71320000000001,3,DB03637
DB03638,drugbank,588.422,16,51.68046535206128,8,0,-4.424749434185595,5,-1,7.993982377562549,1.7227281274314308,4.149423009126603,299.13,125.82639999999998,8,DB03638
DB03639,drugbank,174.2871,4,22.13198685939418,4,0,0.04004167166666675,0,1,,10.205645006317534,,90.08999999999999,52.09469999999999,8,DB03639
DB03640,drugbank,149.1021,6,12.17326033410216,4,0,-4.423453042360231,0,-1,3.3647455021377697,2.570691986541146,9.076730403683923,120.85000000000002,27.870900000000002,3,DB03640
DB03641,drugbank,387.177,9,30.687786460798296,6,0,-2.789129192999999,2,-3,2.3961536090755735,1.0643825178721722,-3.240321944393363,194.95999999999998,74.75049999999999,6,DB03641
DB03642,drugbank,526.605,6,53.56267074419942,2,0,2.3743832873333335,4,0,14.678194678835016,12.028945545028563,-1.0716419808722506,138.68,136.25149999999996,7,DB03642
DB03644,drugbank,153.1354,4,14.183540456911254,3,0,1.148337448333333,1,-1,10.367676493177447,1.9368311681755785,4.81889092275183,83.55000000000001,39.9955,1,DB03644
DB03645,drugbank,155.0465,5,11.003661547041569,4,0,-2.521418272333333,0,-1,8.084902869718666,1.6579703891763677,-5.52588443954262,106.86000000000001,27.220799999999997,2,DB03645
DB03647,drugbank,379.472,3,40.69775345339327,1,0,5.430396788666668,3,-1,,3.5584681270217424,-2.8810116563998367,57.61000000000001,107.98240000000001,5,DB03647
DB03649,drugbank,302.546,8,22.88616441108381,5,0,-2.017853576094963,1,-2,1.6288196101285735,0.8694919398558567,4.488584181947321,139.98000000000002,60.674800000000005,4,DB03649
DB03650,drugbank,238.2414,3,24.78428936728753,2,0,2.809736807666666,3,0,10.074253226437035,8.642506168487728,-0.4473573121350519,61.69,71.20150000000001,1,DB03650
DB03651,drugbank,229.1039,7,16.808382753778034,1,0,1.4896330623333336,1,-1,17.695534730037277,1.3459297745783774,-8.52920118671112,157.69,50.013,3,DB03651
DB03652,drugbank,194.1394,7,16.3695349453175,5,0,-2.61226468,1,-1,11.309229286068723,3.207791058651709,-3.6863365702254773,127.45000000000002,35.7908,1,DB03652
DB03653,drugbank,180.2501,4,20.49349221096444,1,0,0.6821498326666667,1,1,,7.781116919315088,,55.040000000000006,55.6519,3,DB03653
DB03654,drugbank,179.304,2,19.471229376921876,1,0,0.6835756153333332,0,1,,15.994600294840978,7.579507093034262,43.09,49.328900000000004,6,DB03654
DB03656,drugbank,395.39,8,37.3496991599933,1,0,1.9539944649999996,2,-1,,3.4137573392911063,-1.0267286269504452,140.68,95.49799999999999,5,DB03656
DB03657,drugbank,237.2072,6,21.99317176319807,5,0,-2.6012832756666673,1,0,12.752601083484409,12.224796805331358,-2.980250266596621,128.48000000000002,48.6483,3,DB03657
DB03658,drugbank,367.42,7,36.11710610237556,5,0,-2.468366209423768,2,1,9.481778297470305,2.863129094450819,7.510179176431658,141.75,91.6568,6,DB03658
DB03659,drugbank,73.1368,1,9.662872628275652,1,0,0.6984401493333334,0,1,,10.205799730941068,,26.02,23.7924,2,DB03659
DB03660,drugbank,291.0857,3,22.870387041648616,2,0,-0.2560571883214765,1,0,,1.2738991793905416,9.441328738532649,63.32000000000001,58.47880000000001,3,DB03660
DB03661,drugbank,169.156,6,13.484439770119895,3,0,-2.957299196822919,0,-1,1.2422625178335889,-1.7161956659222706,8.793320902393107,117.69,30.435000000000002,3,DB03661
DB03662,drugbank,348.2888,8,33.02541891459212,5,0,-3.1786632553554006,1,-2,1.9772146960188062,1.142553127650931,10.075546088786787,149.20999999999998,81.1138,9,DB03662
DB03663,drugbank,235.2425,6,23.530473126068948,2,0,0.9987754819999999,2,0,18.78844219002085,10.185938119315004,3.0844236093494826,106.78,63.465799999999994,4,DB03663
DB03666,drugbank,347.2212,8,29.320845996408554,3,0,-0.422275189666666,2,-2,6.284404887112201,1.2587413543611154,-4.188444791693674,154.83,72.5774,5,DB03666
DB03667,drugbank,195.1721,3,18.412347802185693,2,0,1.3100320239999996,1,0,12.974843091312358,8.008337178656399,-6.249440103085697,75.63,48.0334,3,DB03667
DB03668,drugbank,340.1807,9,26.959130259962116,5,0,-2.954560263,2,-3,4.812013246913638,1.225387114545578,-3.66461970676862,182.93,63.444,4,DB03668
DB03669,drugbank,140.1549,1,13.977633761497547,1,0,1.6372591899999998,1,0,,15.887388346790647,-2.41065633711377,20.23,37.84530000000001,2,DB03669
DB03670,drugbank,270.262,6,24.978458499035938,4,0,-1.4681724911538372,2,-1,3.2282846533473064,1.6726699644520822,8.478264140896295,115.72999999999999,62.5795,3,DB03670
DB03671,drugbank,390.5131,4,42.70450467207755,3,0,1.8365435200000007,5,0,13.97182822710569,7.151116400229596,-1.3569547719289878,86.99000000000001,105.15609999999997,1,DB03671
DB03672,drugbank,288.3862,2,33.85881475792111,1,0,4.654321883666666,4,1,,8.874803327519583,,24.92,91.84410000000001,3,DB03672
DB03673,drugbank,171.217,3,16.876962598716876,2,0,-1.270882534358182,1,0,,2.6036457036569716,9.273490359204857,63.32,42.116600000000005,3,DB03673
DB03675,drugbank,148.1571,4,14.433750785635477,3,0,-0.2990653966666666,0,-1,13.109092933547867,3.930562552523404,-3.320314291594766,77.75999999999999,33.9645,3,DB03675
DB03677,drugbank,282.4647,1,37.016350567246754,2,0,4.874099805999999,1,0,,15.552578861695395,-0.616011942902042,41.13,85.4298,10,DB03677
DB03678,drugbank,375.4139,3,37.50229502925092,1,0,5.706188214333333,4,0,,19.06707311980596,3.7093884938615753,37.81,108.09360000000004,5,DB03678
DB03679,drugbank,220.2246,4,22.11412544062044,4,0,-1.299836612892686,2,0,9.024779485290585,2.202565154615544,8.639799311407668,99.34000000000002,57.43699999999999,3,DB03679
DB03680,drugbank,118.045,5,8.16387476892388,1,-2,-1.0462757289999998,0,-2,4.791393825073151,2.156503841175261,-4.856106978575348,100.49000000000001,42.00020000000001,2,DB03680
DB03682,drugbank,256.2103,4,24.79337017254304,2,0,2.466412913,3,-2,3.5239405635139187,2.8687600065077503,-4.484415893030907,87.74000000000001,65.7392,2,DB03682
DB03683,drugbank,189.209,4,18.925427527050786,2,0,0.5756460516666668,0,-1,8.486336356979463,4.394971231570439,-5.692564894147442,77.84,45.7458,5,DB03683
DB03685,drugbank,324.1813,8,26.29604734332675,5,0,-2.538808173,2,-2,6.251166930280792,1.2255024716430984,-3.6645431498421583,165.85999999999999,63.4385,4,DB03685
DB03686,drugbank,442.444,9,42.99734974855251,5,0,-2.9642559134263102,1,-1,3.548868486010765,1.8053105028443879,9.310634178700507,201.95999999999998,104.7482,13,DB03686
DB03687,drugbank,521.3075,14,44.230883620014964,9,0,-3.915385796624603,2,-2,2.973492605768817,1.8397917285445735,3.5577873357580536,272.34999999999997,115.04089999999997,11,DB03687
DB03688,drugbank,90.0779,3,8.150999882309067,2,0,-0.8035810240000001,0,-1,16.02280713040642,4.201252954149806,-2.477742482637333,57.53,19.0453,2,DB03688
DB03691,drugbank,364.436,5,39.78591585945264,4,0,1.4783861703333327,1,-1,12.426999278419292,3.9988634428206193,-3.381922424291352,115.72999999999999,96.53369999999998,11,DB03691
DB03693,drugbank,285.75,4,27.46299645864695,2,0,-0.10191991714930923,2,1,,9.557321846186039,8.91874287670506,85.08,70.16050000000001,3,DB03693
DB03694,drugbank,152.217,0,16.031770525437317,2,0,1.7672802339999998,1,0,18.24708013412829,13.895260902506019,,38.05,47.5886,1,DB03694
DB03695,drugbank,325.3651,7,34.37390805322172,2,0,2.4376591946666664,3,0,,16.064832719711827,3.9052118818005512,109.17,95.58149999999999,4,DB03695
DB03696,drugbank,426.7174,1,54.970743621089106,1,0,7.706672521,4,0,,19.553786825962863,-0.806973642323843,20.23,134.5447,4,DB03696
DB03697,drugbank,271.336,4,28.61166961625564,3,0,-1.051833487561371,1,1,14.474233743664247,10.229231438905408,9.625911839161912,115.28,69.6508,6,DB03697
DB03700,drugbank,119.1192,4,11.129392182062569,3,0,-3.4709635238772347,0,0,14.95336930566473,2.207432028688764,9.002504827404067,83.55000000000001,26.4598,2,DB03700
DB03701,drugbank,450.574,3,49.92944485795749,0,0,6.242133701,4,1,,8.577007711216265,,15.71,130.3785,10,DB03701
DB03703,drugbank,100.1589,1,11.941468267832963,1,0,1.2806934630000002,1,0,,18.183546936516187,-1.406316569967819,20.23,29.275499999999997,0,DB03703
DB03704,drugbank,216.3172,3,26.848770882757584,2,0,3.041629501,0,-1,16.84394282199214,4.952019704603348,-1.9922594590354228,57.53,60.6083,11,DB03704
DB03705,drugbank,185.1408,6,15.724515893028263,3,0,-1.0930935206666665,1,0,,10.727760165446274,3.013124384265999,125.32999999999998,52.152800000000006,2,DB03705
DB03707,drugbank,180.27,2,20.21468661995613,1,0,2.71558754,1,0,,6.413644065736486,,38.379999999999995,56.05070000000001,3,DB03707
DB03708,drugbank,427.284,12,35.23741944102557,5,0,-5.762137953703659,3,-2,2.370196593362065,-2.0993288262683487,4.990364441298973,229.43999999999994,84.06029999999998,6,DB03708
DB03709,drugbank,163.1717,5,16.302256020934838,3,0,-4.440340478348316,0,0,15.292752939459744,1.5183182249136724,9.150736621297758,81.0,38.6573,6,DB03709
DB03710,drugbank,202.274,4,22.68639939487023,3,1,-1.8356026045259008,0,1,,2.393028656840757,11.805571468888873,103.32,65.35220000000001,7,DB03710
DB03711,drugbank,144.2114,2,16.858909632315893,1,0,1.212393243666667,0,0,18.570398478723412,15.37863519019579,-2.6326489408255966,37.3,41.0353,4,DB03711
DB03712,drugbank,585.6469,7,62.599133194759794,4,0,3.160940029999999,4,-2,4.111566042671294,3.4134887225396304,-1.9361825239893462,153.11,159.17909999999995,11,DB03712
DB03714,drugbank,430.2966,7,37.7342135701185,5,0,0.05309162013807349,2,-2,4.149748632747416,0.5040601762036081,-1.0372134720221653,167.01999999999998,96.39629999999998,8,DB03714
DB03716,drugbank,269.236,7,24.284046413433344,3,0,-1.1998720976666668,3,0,13.969105771304996,12.45337208426588,3.921275347961292,119.31000000000002,61.50350000000001,2,DB03716
DB03717,drugbank,263.2445,7,24.364246586651177,5,0,-3.294304870666666,2,0,12.487078068066328,11.908308961914562,-3.5265806431831668,128.48000000000002,56.11980000000001,2,DB03717
DB03718,drugbank,325.1693,9,25.79722592773338,5,0,-2.515571580333333,2,-3,6.138837927456374,1.2253217168415602,-3.6657265410753905,178.22,61.4911,4,DB03718
DB03719,drugbank,308.2932,8,29.851140646838722,4,0,-1.9971479269999999,3,0,13.802647539346012,12.393688119397073,4.988338332254887,148.41,74.5305,3,DB03719
DB03720,drugbank,101.1039,3,9.752632852869011,2,0,-2.34485259122905,0,0,,4.190390200749736,8.463591067937763,63.32,26.5898,1,DB03720
DB03721,drugbank,309.2699,9,28.19107319495126,7,0,-3.5639375190000004,1,-1,11.10700253474434,2.9966581465692994,-1.3430861642982177,176.77999999999997,63.7814,5,DB03721
DB03722,drugbank,161.2004,1,17.54787958437851,1,0,1.6008720716666665,2,0,,14.84540324891045,-0.6148853907400788,29.1,48.383900000000004,0,DB03722
DB03723,drugbank,548.3296,12,46.01919692083024,7,0,-2.653509559666667,3,-2,3.1563386971717415,1.7326140016891394,-3.240344259094388,251.07999999999993,107.75849999999998,8,DB03723
DB03724,drugbank,158.221,3,15.883101839651022,2,0,-0.23059721533333333,1,1,,14.544510361983242,7.667032286644508,59.14,39.5232,2,DB03724
DB03725,drugbank,521.2076,15,40.858847089220255,9,0,-5.147682301191692,3,-3,1.3765068043609576,-1.939474171485593,20.399450985601923,286.57000000000005,110.17459999999997,8,DB03725
DB03726,drugbank,332.2066,9,28.240021669773242,4,0,-4.025767678348632,3,-2,3.774764565441818,-2.3231980154509086,6.251973642458464,160.04999999999998,69.0546,4,DB03726
DB03728,drugbank,156.566,2,14.257667558846693,1,0,2.234873400333333,1,-1,,4.068247388493656,,37.3,38.119,1,DB03728
DB03729,drugbank,149.15,3,14.91378785059604,3,0,0.5389462262011142,2,1,13.544469713757818,9.459807342740437,8.32141418714687,74.93,41.123099999999994,0,DB03729
DB03730,drugbank,164.1878,3,16.822673530469295,1,1,-4.832084729138412,2,1,,18.485531310062406,0.09357098991932755,60.61,46.0915,0,DB03730
DB03733,drugbank,98.959,0,8.503389465846086,0,0,1.5005046313333332,0,0,,0,,20.6556,,1,DB03733
DB03734,drugbank,194.12,7,15.216898195396817,5,-1,-3.2692591716666666,0,-1,8.594787805059465,3.167563932051886,-3.7861337381581466,150.14999999999998,46.59980000000001,4,DB03734
DB03735,drugbank,250.2539,6,24.80821661801693,2,0,-0.8244872156666666,3,0,14.78510407129976,13.88674346530075,4.235831015511401,93.29,61.262499999999996,2,DB03735
DB03736,drugbank,112.1696,1,13.130749276270368,0,0,1.5739906823333332,1,0,,15.89060530674492,-7.0144971052232385,17.07,32.8681,3,DB03736
DB03737,drugbank,385.3889,5,39.022622834738534,5,0,1.0056636153333334,3,1,12.802503874930629,11.3196820809105,8.899344268471406,120.60000000000002,101.49630000000003,6,DB03737
DB03738,drugbank,276.353,4,28.751444170511604,5,0,-1.587570335666666,0,0,12.675932838559229,8.465422196170163,-2.7860052632486214,98.66,70.12030000000001,7,DB03738
DB03739,drugbank,205.1653,7,18.05123008949043,5,0,-2.0457700926666664,1,-1,9.317628425204013,3.3253239251769244,-3.2487992126015257,130.58,42.5191,1,DB03739
DB03740,drugbank,221.2078,6,20.419175901114627,5,0,-3.220574411666667,1,0,12.811681816700895,11.604129514800414,-1.5720778168170406,119.25,47.024699999999996,2,DB03740
DB03741,drugbank,102.1317,2,10.991070708286852,1,0,1.464745076,0,-1,,4.969194504225091,,37.3,26.446100000000005,2,DB03741
DB03742,drugbank,463.588,5,50.86958221577376,2,0,5.269407533177078,5,1,10.116983096045942,9.454756416239855,8.728420021200023,62.16000000000001,132.63819999999998,6,DB03742
DB03744,drugbank,425.865,4,43.71752090710872,3,0,2.50964164,4,-1,12.2371800129528,3.8452899960544547,-1.9636720683087177,102.5,111.48690000000002,6,DB03744
DB03745,drugbank,232.1257,7,18.821385406874388,6,0,-3.2232499379999995,0,-2,6.517789357699702,1.4919789137158341,-2.974203813611499,147.68,43.31399999999999,6,DB03745
DB03746,drugbank,172.1586,5,15.905032389143457,3,-1,-4.012610233593429,1,0,13.4461187897362,3.9996628504974416,8.922901856326545,106.61000000000001,51.4549,1,DB03746
DB03747,drugbank,219.258,5,21.136676381038072,3,0,-1.369908509,2,0,14.103527904415971,12.806548894302606,2.285254645840294,82.28,50.3041,1,DB03747
DB03750,drugbank,102.1317,2,10.98666636521121,1,0,1.208777894,0,-1,,5.01023295557517,,37.3,26.4202,2,DB03750
DB03751,drugbank,564.329,13,46.60785151813776,8,0,-3.700419526333333,3,-2,3.156333402286776,1.7326050330379106,-2.9810995834520586,271.30999999999995,109.30219999999998,9,DB03751
DB03752,drugbank,386.205,3,32.84393265235293,1,0,4.6211552440000006,2,-1,,3.802731376003347,-7.831076649851521,54.370000000000005,81.9279,4,DB03752
DB03753,drugbank,258.2875,1,27.478058851265022,0,0,4.089801738,2,0,,-7.113413684254567,,26.3,72.06180000000002,4,DB03753
DB03754,drugbank,121.135,4,12.02050315198315,4,0,-2.7122291176666664,0,1,14.735411337524845,14.16415600582405,8.953961646231539,86.71000000000001,28.3555,3,DB03754
DB03755,drugbank,585.1881,16,44.54885744608943,8,0,-6.757371549370398,3,-4,2.134565658154779,1.499110439584637,5.003803423209797,316.43,109.04089999999997,10,DB03755
DB03756,drugbank,328.4883,2,38.62627799097257,1,0,6.752464827666667,0,-1,,4.8854984143453795,,37.3,111.3892,14,DB03756
DB03757,drugbank,259.3021,3,26.830083686925214,3,0,-0.43007553900000106,0,0,13.792894051661088,12.545418523900072,-4.074038067347427,110.52,64.4899,6,DB03757
DB03758,drugbank,364.777,5,34.5147214469731,2,0,3.6765286639999997,3,-1,9.843073231549644,7.022605485153255,-4.124046059412485,96.35999999999999,93.56089999999999,0,DB03758
DB03759,drugbank,252.142,6,20.02389313990798,2,0,0.5115747886666666,2,0,11.895721155385065,9.529245802633358,-6.210979305789252,144.48,57.576200000000014,2,DB03759
DB03760,drugbank,208.341,2,23.27041041678237,3,0,2.2028031356666666,0,-1,9.819261357853792,4.91049046621903,-9.560948851014338,37.3,55.9366,7,DB03760
DB03761,drugbank,326.1723,7,25.896621377951085,4,0,-1.4387271999999998,2,-2,6.252051520003301,1.23275738342837,-3.240345012642312,145.63000000000002,62.1307,4,DB03761
DB03763,drugbank,242.2286,5,23.217466419180766,3,0,-2.186177116333333,2,0,13.932300208070306,9.645650668167209,-2.976987396171878,99.09999999999998,56.24060000000001,2,DB03763
DB03764,drugbank,156.136,4,14.396712297926527,2,0,1.12748017,1,0,11.506756138155625,9.902398568365724,-4.332861717729533,58.92,37.8332,2,DB03764
DB03765,drugbank,323.1965,9,27.073265527813078,5,0,-2.8823518510988047,2,-2,5.770032665943559,0.6500576613724534,4.184749425242318,175.14,65.4177,4,DB03765
DB03766,drugbank,74.0785,2,7.24434341571555,1,0,0.47719013266666654,0,-1,,4.7546711681673255,,37.3,17.2706,1,DB03766
DB03767,drugbank,402.4873,5,42.439018192840464,2,0,1.231671114333333,2,0,14.147293933378126,8.197107684458354,-1.7114005995193287,103.69,108.34350000000002,9,DB03767
DB03768,drugbank,573.744,6,62.018505456303444,3,0,3.522283994999998,3,0,12.372815325810283,10.96479212629631,-0.5281395102336489,125.03999999999999,154.47689999999992,8,DB03768
DB03769,drugbank,253.2147,8,22.87722628428363,4,0,-3.7004673090073212,2,-1,13.122482941076012,3.2614681083800123,5.129807144311419,147.38,59.58069999999999,4,DB03769
DB03770,drugbank,75.0699,4,6.452932466589871,4,0,-1.1751874089999998,0,1,19.171844478788003,14.823463710915513,10.51277361509189,82.13000000000001,38.1162,0,DB03770
